u,x1,x2
-1.0,-0.11182079441413498 0.1528347954248398 13.526369016411527,-0.09266727899867666 0.37623948115073963 -11.25206690251281
-0.7062379035090357,-0.09266727899867666 0.37623948115073963 -11.25206690251281,-0.06513179716476183 0.5303295265826099 -31.056207130460294
-0.18010734812505672,-0.06513179716476183 0.5303295265826099 -31.056207130460294,-0.03401275453693586 0.5847101231321774 -39.8662573769248
0.3115400365579223,-0.03401275453693586 0.5847101231321774 -39.8662573769248,-0.0064284392196473725 0.5216663763009826 -35.93576724620035
0.6960038182587199,-0.0064284392196473725 0.5216663763009826 -35.93576724620035,0.012640942152879324 0.3606750902211118 -21.484092491296508
0.8705869085673359,0.012640942152879324 0.3606750902211118 -21.484092491296508,0.020205483942949107 0.14579775540688616 -1.8539936985355419
0.8104069449571034,0.020205483942949107 0.14579775540688616 -1.8539936985355419,0.017643772937050984 -0.05054339831409165 18.077290762025797
0.5439374534696124,0.017643772937050984 -0.05054339831409165 18.077290762025797,0.006160579852281122 -0.2071620640662312 33.5406660618559
0.21696435897105518,0.006160579852281122 -0.2071620640662312 33.5406660618559,-0.00747807102118151 -0.2636937955526614 40.83735169293175
-0.14721584048616498,-0.00747807102118151 -0.2636937955526614 40.83735169293175,-0.01980388027613974 -0.2331611258227526 38.826563002261814
-0.36469512860327463,-0.01980388027613974 -0.2331611258227526 38.826563002261814,-0.02705759813087693 -0.1407014921997675 30.05002143380097
-0.43922026277516285,-0.02705759813087693 -0.1407014921997675 30.05002143380097,-0.0276827201570061 -0.017894451763862576 18.35033406412188
-0.36955478765100314,-0.0276827201570061 -0.017894451763862576 18.35033406412188,-0.022133974009532285 0.09726422373006849 6.950394121230827
-0.18219038749704852,-0.022133974009532285 0.09726422373006849 6.950394121230827,-0.012741853645566927 0.17060503211919853 -0.4731337830030795
0.05475206989153988,-0.012741853645566927 0.17060503211919853 -0.4731337830030795,-0.0031083464386535194 0.17924548196296802 -1.5244722614182957
0.26618826309013094,-0.0031083464386535194 0.17924548196296802 -1.5244722614182957,0.003834099522067441 0.12927692888306894 3.1283470505770197
0.3797164820771807,0.003834099522067441 0.12927692888306894 3.1283470505770197,0.0063619940331018365 0.04619374589114714 10.866426387199454
0.37324573852073406,0.0063619940331018365 0.04619374589114714 10.866426387199454,0.00538657079123433 -0.026033496308235208 19.106284895672243
0.2672522602238455,0.00538657079123433 -0.026033496308235208 19.106284895672243,0.00029744973152345854 -0.09259819348697071 25.6891456549502
0.15417680918001392,0.00029744973152345854 -0.09259819348697071 25.6891456549502,-0.005809437805893802 -0.12118295701621361 29.03727021945542
-0.002718655454987895,-0.005809437805893802 -0.12118295701621361 29.03727021945542,-0.011587603985384897 -0.11187744331460306 29.062816946926997
-0.10718662625051664,-0.011587603985384897 -0.11187744331460306 29.062816946926997,-0.01500110337157418 -0.07069266472167643 25.848132253995637
-0.14594500396317495,-0.01500110337157418 -0.07069266472167643 25.848132253995637,-0.015299443224646986 -0.013207103139449183 20.874048400666485
-0.11105882215716276,-0.015299443224646986 -0.013207103139449183 20.874048400666485,-0.01300491970101008 0.037146073794260714 16.273323019182982
-0.0192321338860926,-0.01300491970101008 0.037146073794260714 16.273323019182982,-0.00940951862170792 0.06318018372137904 13.389980775451914
0.08617531978689134,-0.00940951862170792 0.06318018372137904 13.389980775451914,-0.005394752417009701 0.06852382361200585 12.923110112243279
0.1619262195275692,-0.005394752417009701 0.06852382361200585 12.923110112243279,-0.0033193937413725193 0.040231665485185426 14.871337834774447
0.2131345283618894,-0.0033193937413725193 0.040231665485185426 14.871337834774447,-0.0033814597018325676 -0.002535350702953577 18.501766095287273
0.18415610416521877,-0.0033814597018325676 -0.002535350702953577 18.501766095287273,-0.004764002418982759 -0.03158204855386624 22.099655410154128
0.11225646639761595,-0.004764002418982759 -0.03158204855386624 22.099655410154128,-0.007023548081655529 -0.0461416214509279 24.059517551276052
0.05868522712726229,-0.007023548081655529 -0.0461416214509279 24.059517551276052,-0.008746210722934878 -0.04019297235908647 24.52686799573973
0.016583882115010273,-0.008746210722934878 -0.04019297235908647 24.52686799573973,-0.010522511543111035 -0.034403618430971276 23.6323913689384
0.016386202302028585,-0.010522511543111035 -0.034403618430971276 23.6323913689384,-0.010855583806144108 -0.015143651459847737 22.437534574332297
0.003908902334908787,-0.010855583806144108 -0.015143651459847737 22.437534574332297,-0.01091700495282293 -0.0025044400898945832 21.251023497469816
0.03613740751133776,-0.01091700495282293 -0.0025044400898945832 21.251023497469816,-0.009921610575799246 0.010979497533321045 20.153975257925364
0.05559821661628821,-0.009921610575799246 0.010979497533321045 20.153975257925364,-0.00815621007582505 0.02507876244895301 19.785754323789604
0.08897319415611804,-0.00815621007582505 0.02507876244895301 19.785754323789604,-0.006881978285752678 0.021180860387785147 20.19664695651992
0.1380095789210728,-0.006881978285752678 0.021180860387785147 20.19664695651992,-0.00641094051435841 0.00457172777751487 21.421994944955912
0.1456446734695727,-0.00641094051435841 0.00457172777751487 21.421994944955912,-0.0073682779596633855 -0.019352570123544983 23.368650854806408
0.12141648733499708,-0.0073682779596633855 -0.019352570123544983 23.368650854806408,-0.009181576017322009 -0.037095330273625715 25.218757384061604
0.0707462759864532,-0.009181576017322009 -0.037095330273625715 25.218757384061604,-0.01045940268054289 -0.03242627747277972 25.699169944905968
0.024894239773373628,-0.01045940268054289 -0.03242627747277972 25.699169944905968,-0.011372134385199366 -0.021209595105624045 25.124072921408032
0.026469331143859243,-0.011372134385199366 -0.021209595105624045 25.124072921408032,-0.011279982609708654 -0.005531858565828156 23.898087124053674
0.03865005177507552,-0.011279982609708654 -0.005531858565828156 23.898087124053674,-0.011310913062577857 -0.001759565162993821 23.0322860408104
0.06661348824826224,-0.011310913062577857 -0.001759565162993821 23.0322860408104,-0.010830126808202658 0.0025907194730837527 22.922570591159257
0.06802977399269934,-0.010830126808202658 0.0025907194730837527 22.922570591159257,-0.009943251785592569 0.009777265944194322 22.877140004752434
0.08251688686291705,-0.009943251785592569 0.009777265944194322 22.877140004752434,-0.009536341942993496 0.0052369836183934395 23.10505689928565
0.10855828973365551,-0.009536341942993496 0.0052369836183934395 23.10505689928565,-0.009049310100303912 0.001703567999912465 23.82548835904982
0.10398296353878904,-0.009049310100303912 0.001703567999912465 23.82548835904982,-0.009561897408270362 -0.010758083783422252 24.655463070300218
0.10674224143133448,-0.009561897408270362 -0.010758083783422252 24.655463070300218,-0.010907959655764524 -0.02690709307265774 25.714760379764527
0.07867056407449316,-0.010907959655764524 -0.02690709307265774 25.714760379764527,-0.011753320869637724 -0.024100780686961143 26.25927927368065
0.03495381762754421,-0.011753320869637724 -0.024100780686961143 26.25927927368065,-0.011751762780279534 -0.007657374620305786 25.728012613247042
0.037212380353999014,-0.011751762780279534 -0.007657374620305786 25.728012613247042,-0.011296300884879821 0.0036799348019209057 24.865753390907308
0.07181757663624005,-0.011296300884879821 0.0036799348019209057 24.865753390907308,-0.011275907015436924 -0.0011176346952904556 24.3906875696415
0.09634958250211904,-0.011275907015436924 -0.0011176346952904556 24.3906875696415,-0.011274225547779694 -0.005444050397201734 24.972172061897446
0.0812290432359842,-0.011274225547779694 -0.005444050397201734 24.972172061897446,-0.010836307514839515 0.0002045871639790066 25.40144066232941
0.07582264915934264,-0.010836307514839515 0.0002045871639790066 25.40144066232941,-0.010874532070453925 -0.0029565737866500876 25.511227099210863
0.09742325830368215,-0.010874532070453925 -0.0029565737866500876 25.511227099210863,-0.01081882450503368 -0.005609440021062548 25.872429273784203
0.09043359951769325,-0.01081882450503368 -0.005609440021062548 25.872429273784203,-0.011309007802517401 -0.011917778420424114 26.331203525326487
0.08773487205193412,-0.011309007802517401 -0.011917778420424114 26.331203525326487,-0.012214351574853564 -0.019810301479164412 26.91277562466888
0.07140850040734897,-0.012214351574853564 -0.019810301479164412 26.91277562466888,-0.012146866128101256 -0.009238220714947502 27.02179229655279
0.04795960815842376,-0.012146866128101256 -0.009238220714947502 27.02179229655279,-0.012203420983836068 -0.003664423920069661 26.558051773522347
0.07466141270860707,-0.012203420983836068 -0.003664423920069661 26.558051773522347,-0.011677321902654993 0.0021010279015230733 26.21511147711582
0.08342739743591945,-0.011677321902654993 0.0021010279015230733 26.21511147711582,-0.011733719406377227 -0.002864907917711805 26.33066683453988
0.0998094023209698,-0.011733719406377227 -0.002864907917711805 26.33066683453988,-0.01218485972948013 -0.011985035846939841 27.02731920293563
0.08839407478865696,-0.01218485972948013 -0.011985035846939841 27.02731920293563,-0.0116728349870982 -0.0021322946021352443 27.363347831585777
0.06778940460092073,-0.0116728349870982 -0.0021322946021352443 27.363347831585777,-0.011772743922426934 -0.002976234697599064 27.388653362109903
0.09937079641777566,-0.011772743922426934 -0.002976234697599064 27.388653362109903,-0.012142744586962061 -0.011214529379497736 27.516726218959903
0.09652368344436063,-0.012142744586962061 -0.011214529379497736 27.516726218959903,-0.012609934765137824 -0.014338321135467236 28.16398022038731
0.07413584670428619,-0.012609934765137824 -0.014338321135467236 28.16398022038731,-0.013079856529347983 -0.013527157916697893 28.43258640932586
0.06717627422569827,-0.013079856529347983 -0.013527157916697893 28.43258640932586,-0.01256250514304391 -0.0005730666464157444 28.139304327044893
0.06637157874303615,-0.01256250514304391 -0.0005730666464157444 28.139304327044893,-0.01216604297762672 0.003760150333331564 27.8431890236925
0.1001289604044455,-0.01216604297762672 0.003760150333331564 27.8431890236925,-0.012139425583662013 -0.0032719722189325333 28.01248361485705
0.11213320195197957,-0.012139425583662013 -0.0032719722189325333 28.01248361485705,-0.012610175811950867 -0.012913458114682787 28.900219311160388
0.09714037401770934,-0.012610175811950867 -0.012913458114682787 28.900219311160388,-0.01257704130913535 -0.008853670535571824 29.45289620341502
0.07668210003146486,-0.01257704130913535 -0.008853670535571824 29.45289620341502,-0.01308229224071419 -0.011491350618861324 29.5417669452464
0.0912638361370329,-0.01308229224071419 -0.011491350618861324 29.5417669452464,-0.01299262416148192 -0.007431498050485784 29.557975028691114
0.08040776783387407,-0.01299262416148192 -0.007431498050485784 29.557975028691114,-0.013533254061444316 -0.0115940216706661 29.889609251552518
0.09112171343523387,-0.013533254061444316 -0.0115940216706661 29.889609251552518,-0.013437645762819682 -0.0075632114730753985 29.971268768163473
0.07829490181739904,-0.013437645762819682 -0.0075632114730753985 29.971268768163473,-0.013022119221323913 0.0004922220799133577 30.002542732416977
0.08954748366977147,-0.013022119221323913 0.0004922220799133577 30.002542732416977,-0.012567834840687327 0.0025889772137548082 29.95063528356513
0.11330879224840004,-0.012567834840687327 0.0025889772137548082 29.95063528356513,-0.013522466405121739 -0.016484377820513325 30.6387814252496
0.12265074595267667,-0.013522466405121739 -0.016484377820513325 30.6387814252496,-0.013400152441396229 -0.011895920144955191 31.528572315367594
0.0730425413911584,-0.013400152441396229 -0.011895920144955191 31.528572315367594,-0.013515044120332411 -0.006323807837051875 31.693997177845816
0.09262663416713438,-0.013515044120332411 -0.006323807837051875 31.693997177845816,-0.013912586818933032 -0.011307205048755424 31.60336752372288
0.10600906451465592,-0.013912586818933032 -0.011307205048755424 31.60336752372288,-0.014344843443252887 -0.01454179536853301 32.13227658751397
0.08923188042489982,-0.014344843443252887 -0.01454179536853301 32.13227658751397,-0.014804820356457419 -0.01425301408065455 32.394055129622004
0.08139349787066963,-0.014804820356457419 -0.01425301408065455 32.394055129622004,-0.014303504089837495 -0.0015887569453814504 32.25604000525773
0.07939773335283593,-0.014303504089837495 -0.0015887569453814504 32.25604000525773,-0.014366830086186664 -0.0029918693665643304 32.01494100491874
0.11359043814100556,-0.014366830086186664 -0.0029918693665643304 32.01494100491874,-0.01432050617462774 -0.006482817425295086 32.538389847878136
0.10758585377612243,-0.01432050617462774 -0.006482817425295086 32.538389847878136,-0.014794372355024607 -0.01296185444987459 33.030168882791024
0.10415014450918517,-0.014794372355024607 -0.01296185444987459 33.030168882791024,-0.014281910139775207 -0.0030073208757800153 33.36310927598446
0.08786590932866256,-0.014281910139775207 -0.0030073208757800153 33.36310927598446,-0.015304723069756235 -0.015875440036322623 33.46840491855034
0.1196677127661459,-0.015304723069756235 -0.015875440036322623 33.46840491855034,-0.015620044462520476 -0.016994642431143535 34.10787352963287
0.07920929741179372,-0.015620044462520476 -0.016994642431143535 34.10787352963287,-0.015665982310038434 -0.008255858156763333 34.12896332538477
0.07854517983722215,-0.015665982310038434 -0.008255858156763333 34.12896332538477,-0.015198835657990567 0.0008633380310557222 33.792200778174234
0.09896744358646542,-0.015198835657990567 0.0008633380310557222 33.792200778174234,-0.015683224339200965 -0.009485098287098488 33.80627785518631
0.12273451387258166,-0.015683224339200965 -0.009485098287098488 33.80627785518631,-0.01560587410533039 -0.009314447224816138 34.47631074314586
0.09318316936888538,-0.01560587410533039 -0.009314447224816138 34.47631074314586,-0.015667750853830986 -0.006811310553668841 34.71898523018336
